OBJECTID,Type_WFRC,SUBTYPE_WFRC,PARCEL_ID,COUNT_PARCEL_ID,TOTAL_MKT_VALUE,LAND_MKT_VALUE,PARCEL_ACRES,HOUSE_CNT,parcel_count,ap_count,BLDG_SQFT,FLOORS_CNT,BUILT_YR,des_all,CITY,UNIT_COUNT,BUILT_DECADE
14024,multi_family2,townhome,100070013,1.0,189000.0,25000.0,0.142672824925242,1,,1,712.0,1.0,1976.0,['Townhouse One Story'],Layton,1,1970's
14025,multi_family2,townhome,100070014,1.0,162000.0,25000.0,0.120413263007391,1,,1,712.0,1.0,1976.0,['Townhouse One Story'],Layton,1,1970's
14026,multi_family2,townhome,100070015,1.0,201000.0,25000.0,0.120413516790577,1,,1,1042.0,1.0,1976.0,['Townhouse One Story'],Layton,1,1970's
14027,multi_family2,townhome,100070016,1.0,196000.0,23750.0,0.144494382929024,1,,1,1069.0,1.0,1976.0,['Townhouse One Story'],Layton,1,1970's
14028,multi_family2,townhome,100070017,1.0,215000.0,23750.0,0.144496174653303,1,,1,1140.0,1.0,1977.0,['Townhouse One Story'],Layton,1,1970's
14029,multi_family2,townhome,100070018,1.0,214000.0,25000.0,0.120409757602332,1,,1,1140.0,1.0,1977.0,['Townhouse One Story'],Layton,1,1970's
14030,multi_family2,townhome,100070019,1.0,199000.0,23750.0,0.137619396818993,1,,1,912.0,1.0,1996.0,['Townhouse One Story'],Layton,1,1990's
14031,multi_family2,townhome,100070020,1.0,198000.0,25000.0,0.103206421192449,1,,1,912.0,1.0,1996.0,['Townhouse One Story'],Layton,1,1990's
14032,multi_family2,townhome,100070061,1.0,209000.0,25000.0,0.128418520970641,1,,2,912.0,1.0,1999.0,['Townhouse One Story'],Layton,2,1990's
14033,multi_family2,townhome,100070062,2.0,430000.0,50000.0,0.138514006729964,1,,2,1824.0,1.0,1999.0,['Townhouse One Story'],Layton,2,1990's
14034,multi_family2,triplex-quadplex,100130001,1.0,622000.0,143346.0,0.330772892841642,4,,5,4176.0,2.0,1995.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1990's
14035,multi_family2,triplex-quadplex,100130011,1.0,496000.0,152603.0,0.334834408012241,4,,5,4176.0,2.0,1991.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1990's
14036,multi_family2,triplex-quadplex,100130012,1.0,552000.0,147366.0,0.311597172328022,4,,6,4176.0,2.0,1989.0,['3-4 plex LTEQ 3 Stories'],Layton,6,1980's
14037,multi_family2,triplex-quadplex,100130013,1.0,583000.0,147366.0,0.311869639215639,4,,6,4176.0,2.0,1989.0,['3-4 plex LTEQ 3 Stories'],Layton,6,1980's
14038,multi_family2,triplex-quadplex,100130026,2.0,770000.0,319574.0,0.381066268601189,3,,3,7708.0,2.0,1981.0,['Triplex Two Story'],Layton,3,1980's
14039,multi_family2,apartment,100270103,1.0,440000.0,20881.0,6.27622382598511E-02,4,,8,4328.0,2.0,1997.0,['Multiple - Residential'],Layton,8,1990's
14040,multi_family2,apartment,100270104,1.0,440000.0,24565.0,0.06276240192332,4,,8,4328.0,2.0,1997.0,['Multiple - Residential'],Layton,8,1990's
14041,multi_family2,apartment,100270105,1.0,440000.0,24565.0,0.062762231307553,4,,8,4328.0,2.0,1997.0,['Multiple - Residential'],Layton,8,1990's
14042,multi_family2,apartment,100270106,1.0,440000.0,23964.0,6.75440054449324E-02,4,,8,4328.0,2.0,1997.0,['Multiple - Residential'],Layton,8,1990's
14043,multi_family2,triplex-quadplex,100280010,1.0,410000.0,105686.0,0.301469173673236,3,,1,4032.0,2.0,1956.0,['3-4 plex LTEQ 3 Stories'],Layton,3,1950's
14044,multi_family2,apartment,100280039,1.0,20980000.0,3086530.0,7.43271582804913,187,,430,99727.0,2.0,1985.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Light Commercial Utility', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Clubhouse', 'Multiple - Residential']",Layton,430,1980's
14045,multi_family2,triplex-quadplex,100280050,1.0,461000.0,90914.0,0.238596862275433,4,,10,4021.0,2.0,1986.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1980's
14046,multi_family2,duplex,100280051,1.0,270000.0,84795.0,0.120750387478705,2,,4,1948.0,2.0,1986.0,['Duplex Two Story'],Layton,2,1980's
14047,multi_family2,apartment,100280066,1.0,750000.0,272307.0,0.471398627812815,7,,7,7216.0,2.0,1996.0,['Multiple - Residential'],Layton,7,1990's
14048,multi_family2,apartment,100290058,1.0,7620000.0,757714.0,2.78773795922721,84,,85,63864.0,0.0,1986.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,85,1980's
14049,multi_family2,apartment,100290095,1.0,16400000.0,1495024.0,6.08491926661691,144,,146,163522.0,0.0,1986.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Clubhouse']",Layton,146,1980's
14050,multi_family2,apartment,100300116,1.0,31440000.0,3751556.0,10.1845875009405,448,,702,154263.0,3.0,1984.0,"['Fitness Center', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Mini Warehouse', 'Multiple - Residential', 'Multiple - Residential', 'Office Building', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Light Commercial Utility', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,702,1980's
14051,multi_family2,triplex-quadplex,100310001,1.0,428000.0,86673.0,0.23246112989583,4,,5,3900.0,2.0,1979.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14052,multi_family2,apartment,100310002,1.0,788000.0,115966.0,0.340568547800492,4,,9,6656.0,0.0,1995.0,"['Multiple - Residential', 'Multiple - Residential']",Layton,9,1990's
14053,multi_family2,apartment,100310004,1.0,788000.0,115966.0,0.335959787760506,8,,9,6628.0,2.0,1995.0,"['Multiple - Residential', 'Multiple - Residential']",Layton,9,1990's
14054,multi_family2,triplex-quadplex,100310005,1.0,430000.0,103755.0,0.244596147424762,4,,5,3562.0,2.0,1993.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1990's
14055,multi_family2,triplex-quadplex,100310006,1.0,423000.0,110490.0,0.281356898642988,4,,5,3314.0,2.0,1993.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1990's
14056,multi_family2,triplex-quadplex,100310008,1.0,420000.0,110490.0,0.273046980001208,4,,5,3376.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14057,multi_family2,triplex-quadplex,100310009,1.0,417000.0,101969.0,0.223944235747017,4,,5,3376.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14058,multi_family2,triplex-quadplex,100310010,1.0,471000.0,91007.0,0.22727482795795,4,,5,4931.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14059,multi_family2,triplex-quadplex,100310011,1.0,530000.0,82340.0,0.226994023322429,4,,5,3900.0,2.0,1979.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14060,multi_family2,apartment,100310014,1.0,788000.0,178341.0,0.551109981569619,8,,10,6276.0,2.0,1985.0,"['Multiple - Residential', 'Multiple - Residential']",Layton,10,1980's
14061,multi_family2,duplex,100350200,1.0,226000.0,84795.0,0.174615874317858,2,,3,962.0,1.0,1971.0,['Duplex One Story'],Layton,2,1970's
14062,multi_family2,triplex-quadplex,100350201,3.0,1131000.0,291621.0,0.249471564847305,4,,5,9672.0,2.0,1969.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1960's
14063,multi_family2,triplex-quadplex,100350202,2.0,754000.0,197358.0,0.267105976882047,4,,5,6448.0,2.0,1969.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1960's
14064,multi_family2,triplex-quadplex,100350204,2.0,756000.0,197358.0,0.251509275948639,4,,5,6448.0,2.0,1969.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1960's
14065,multi_family2,triplex-quadplex,100350205,2.0,754000.0,197358.0,0.239051558307718,4,,5,6448.0,2.0,1969.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1960's
14066,multi_family2,group_quarters,100420043,1.0,537062.0,187022.0,0.584521358097444,1,,2,4018.0,1.0,1992.0,['Group Care Homes'],Layton,2,1990's
14067,multi_family2,group_quarters,100430030,1.0,636414.0,182837.0,0.796495554816164,1,,0,5800.0,2.0,2000.0,['Group Care Homes'],Layton,0,2000's
14068,multi_family2,group_quarters,100430031,1.0,1730039.0,221009.0,1.00021608673406,4,,2,12962.0,2.0,1996.0,"['Group Care Homes', 'School - Classroom', 'Group Care Homes', 'Light Commercial Utility', 'Group Care Homes']",Layton,2,1990's
14069,multi_family2,apartment,100440025,1.0,4068000.0,466278.0,1.61411910321349,31,,27,34424.0,0.0,2002.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,27,2000's
14070,multi_family2,triplex-quadplex,100510004,1.0,411000.0,107199.0,0.25650158030142,4,,5,3774.0,2.0,1968.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1960's
14071,multi_family2,apartment,100510005,1.0,1207500.0,95916.0,0.30738407677032,14,,7,6732.0,1.0,1965.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,7,1960's
14072,multi_family2,apartment,100510007,2.0,1576000.0,339220.0,0.515254901534049,7,,8,14192.0,2.0,1998.0,['Multiple - Residential'],Layton,8,1990's
14073,multi_family2,triplex-quadplex,100570001,1.0,422000.0,106012.0,0.249317672590574,4,,5,3682.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14074,multi_family2,triplex-quadplex,100570002,1.0,418000.0,106012.0,0.252315498748246,4,,5,3588.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14075,multi_family2,triplex-quadplex,100570003,1.0,413000.0,106012.0,0.246751074129135,4,,5,3456.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14076,multi_family2,triplex-quadplex,100570004,1.0,403000.0,106012.0,0.258437732014002,4,,5,3224.0,2.0,1976.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14077,multi_family2,triplex-quadplex,100570005,1.0,415000.0,106012.0,0.259787812482507,4,,5,3512.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14078,multi_family2,triplex-quadplex,100570006,1.0,417000.0,106012.0,0.254224416296845,4,,5,3552.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14079,multi_family2,triplex-quadplex,100570007,1.0,422000.0,106012.0,0.236304431944467,4,,5,3660.0,2.0,1979.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14080,multi_family2,triplex-quadplex,100570008,1.0,404000.0,106183.0,0.251667604850714,4,,5,3204.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14081,multi_family2,triplex-quadplex,100570009,1.0,405000.0,106183.0,0.253667300190074,4,,5,3272.0,2.0,1976.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14082,multi_family2,triplex-quadplex,100570010,1.0,418000.0,106183.0,0.253665200390815,4,,5,3570.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14083,multi_family2,triplex-quadplex,100570011,1.0,418000.0,106183.0,0.253667504973878,4,,5,3660.0,2.0,1974.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14084,multi_family2,triplex-quadplex,100570012,1.0,417000.0,100874.0,0.245108647536592,4,,5,3568.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14085,multi_family2,triplex-quadplex,100570013,1.0,418000.0,107199.0,0.267012245526495,4,,5,3580.0,2.0,1977.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14086,multi_family2,triplex-quadplex,100570014,1.0,407000.0,106183.0,0.24645884536225,4,,5,3324.0,2.0,1976.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14087,multi_family2,triplex-quadplex,100570015,1.0,403000.0,106183.0,0.243506051218808,4,,5,3324.0,2.0,1976.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14088,multi_family2,triplex-quadplex,100570016,1.0,407000.0,106183.0,0.237613294364846,4,,5,3324.0,2.0,1976.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14089,multi_family2,triplex-quadplex,100570017,1.0,421000.0,106353.0,0.253134248014702,4,,5,3650.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14090,multi_family2,apartment,100570018,1.0,515000.0,129310.0,0.396304790731706,5,,5,5876.0,2.0,2002.0,['Multiple - Residential'],Layton,5,2000's
14091,multi_family2,triplex-quadplex,100570019,1.0,361000.0,111767.0,0.273107080291722,3,,4,3286.0,2.0,2002.0,['Triplex Two Story'],Layton,4,2000's
14092,multi_family2,triplex-quadplex,100570021,1.0,427000.0,111925.0,0.287796283646687,4,,5,3674.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14093,multi_family2,triplex-quadplex,100570023,1.0,424000.0,106183.0,0.253659662379476,4,,5,3660.0,2.0,1979.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14094,multi_family2,triplex-quadplex,100570024,1.0,424000.0,106183.0,0.253658419910469,4,,5,3660.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14095,multi_family2,triplex-quadplex,100570025,1.0,424000.0,105497.0,0.253313314236279,4,,5,3660.0,2.0,1979.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14096,multi_family2,triplex-quadplex,100570026,1.0,423000.0,105497.0,0.253657962485716,4,,5,3660.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14097,multi_family2,triplex-quadplex,100570027,1.0,412000.0,105497.0,0.253658492052653,4,,5,3248.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14098,multi_family2,triplex-quadplex,100570028,1.0,471000.0,105497.0,0.253659828765649,4,,5,4656.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14099,multi_family2,triplex-quadplex,100570029,1.0,413000.0,105497.0,0.253657750044639,4,,5,3292.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14100,multi_family2,triplex-quadplex,100570030,1.0,420000.0,105497.0,0.253659234052568,4,,5,3421.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14101,multi_family2,triplex-quadplex,100570031,1.0,412000.0,105497.0,0.253657977423152,4,,5,3308.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14102,multi_family2,triplex-quadplex,100570032,1.0,413000.0,105497.0,0.253659308890169,4,,5,3308.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14103,multi_family2,triplex-quadplex,100570033,1.0,455000.0,105497.0,0.253658486807861,4,,5,3848.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14104,multi_family2,triplex-quadplex,100570034,1.0,437000.0,105497.0,0.253658719432909,4,,5,3848.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14105,multi_family2,triplex-quadplex,100570035,1.0,432000.0,107199.0,0.253678112805798,4,,5,3632.0,2.0,1981.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14106,multi_family2,triplex-quadplex,100570036,1.0,454000.0,108863.0,0.267747021141666,4,,5,3886.0,2.0,1986.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14107,multi_family2,triplex-quadplex,100570038,1.0,424000.0,110490.0,0.270169922215202,4,,5,3583.0,2.0,1980.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14108,multi_family2,triplex-quadplex,100570039,1.0,423000.0,110490.0,0.271766019816067,4,,5,3583.0,2.0,1980.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14109,multi_family2,triplex-quadplex,100570040,1.0,438000.0,110490.0,0.278521332322858,4,,5,3583.0,2.0,1983.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14110,multi_family2,triplex-quadplex,100570041,1.0,412000.0,110490.0,0.26981577941022,4,,5,3224.0,2.0,1983.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14111,multi_family2,triplex-quadplex,100570042,1.0,411000.0,107199.0,0.261507675292163,4,,5,3224.0,2.0,1983.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14112,multi_family2,triplex-quadplex,100570043,1.0,410000.0,107199.0,0.26857154112125,4,,5,3224.0,2.0,1983.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14113,multi_family2,triplex-quadplex,100570044,1.0,410000.0,107199.0,0.264787083518991,4,,5,3224.0,2.0,1983.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14114,multi_family2,triplex-quadplex,100570045,1.0,417000.0,107199.0,0.257622349692618,4,,5,3380.0,2.0,1984.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14115,multi_family2,triplex-quadplex,100570049,1.0,426000.0,115477.0,0.311767234908184,4,,5,3380.0,2.0,1978.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1970's
14116,multi_family2,triplex-quadplex,100570050,1.0,457000.0,106606.0,0.363802879959476,4,,10,3886.0,2.0,1986.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1980's
14117,multi_family2,triplex-quadplex,100570051,1.0,449000.0,97640.0,0.324736001520549,4,,10,3886.0,2.0,1986.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1980's
14118,multi_family2,triplex-quadplex,100570054,1.0,430000.0,86365.0,0.223841841331768,4,,4,3822.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,4,1980's
14119,multi_family2,triplex-quadplex,100570058,1.0,439000.0,100353.0,0.33131948311665,4,,5,3822.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14120,multi_family2,triplex-quadplex,100570060,1.0,434000.0,99754.0,0.318731505756695,4,,5,3822.0,2.0,1985.0,['3-4 plex LTEQ 3 Stories'],Layton,5,1980's
14121,multi_family2,duplex,100690002,1.0,260000.0,105497.0,0.241286218847224,2,,2,1680.0,1.0,1970.0,['Duplex One Story'],Layton,2,1970's
14122,multi_family2,duplex,100690009,1.0,266000.0,113644.0,0.299152097163747,2,,2,1800.0,1.0,1968.0,['Duplex One Story'],Layton,2,1960's
14123,multi_family2,group_quarters,100690094,1.0,410628.0,126086.0,0.389209580119705,1,,2,3986.0,1.0,1996.0,['Home For the Elderly'],Layton,2,1990's
14124,multi_family2,duplex,100700033,1.0,133036.0,132036.0,0.358710001692142,1,,1,560.0,1.0,1928.0,['Duplex One Story'],Layton,2,1920's
14125,multi_family2,apartment,100850033,1.0,916534.0,119489.0,0.658684154280816,12,,30,6243.0,2.0,1970.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,30,1970's
14126,multi_family2,duplex,100850076,1.0,317000.0,127729.0,0.594764384014382,2,,1,1574.0,1.0,1947.0,['Duplex One Story'],Layton,2,1940's
14127,multi_family2,apartment,100860008,1.0,565519.0,149029.0,0.43845007913083,12,,16,4836.0,1.0,1956.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,16,1950's
14128,multi_family2,apartment,100860009,1.0,647000.0,151991.0,0.496701703638629,8,,20,3060.0,1.0,1963.0,"['Multiple - Residential', 'Multiple - Residential']",Layton,20,1960's
14129,multi_family2,duplex,100860056,1.0,307000.0,107862.0,0.327892523285787,2,,2,2424.0,2.0,1905.0,['Duplex One Story'],Layton,2,1900's
14130,multi_family2,apartment,100860062,1.0,1463475.0,222808.0,0.626546697437309,11,,11,8265.0,2.0,2007.0,['Multiple - Residential'],Layton,11,2000's
14131,multi_family2,apartment,100890105,1.0,12054000.0,841461.0,2.6057087333967,56,,4,118910.0,3.0,2016.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,4,2010's
14132,multi_family2,triplex-quadplex,100910102,1.0,315000.0,100568.0,0.273818984738397,3,,8,3150.0,2.0,1998.0,['Triplex Two Story'],Layton,8,1990's
14133,multi_family2,triplex-quadplex,100910103,1.0,447000.0,100568.0,0.272082293022565,4,,10,4200.0,2.0,1998.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1990's
14134,multi_family2,group_quarters,100910119,1.0,7945860.0,1959364.0,7.11301143084317,201,,204,94436.0,2.0,1993.0,"['Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Mini Warehouse', 'Mini Warehouse']",Layton,204,1990's
14135,multi_family2,apartment,100910120,1.0,2270000.0,604473.0,1.71493904761593,40,,41,36144.0,2.0,1973.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,41,1970's
14136,multi_family2,triplex-quadplex,100920102,2.0,784000.0,184694.0,0.25403265263024,4,,10,6624.0,2.0,1974.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1970's
14137,multi_family2,apartment,100920103,2.0,1240000.0,328680.0,0.366737824396814,5,,6,11288.0,2.0,2004.0,['Multiple - Residential'],Layton,6,2000's
14138,multi_family2,triplex-quadplex,100920111,2.0,786000.0,174456.0,0.295419573346572,4,,10,6622.0,2.0,1974.0,['3-4 plex LTEQ 3 Stories'],Layton,10,1970's
14139,multi_family2,duplex,101020002,1.0,236000.0,88544.0,0.224757996538524,2,,1,1306.0,1.0,1941.0,['Duplex One Story'],Layton,2,1940's
14140,multi_family2,apartment,101700001,1.0,29120000.0,3187516.0,16.4565554677955,321,,365,246201.0,3.0,1996.0,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Clubhouse', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",Layton,365,1990's
