,ACCOUNTNO,des_all,count
104157,133260107,[nan],1
104158,133260108,['Ranch 1 Story'],1
104159,133260109,[nan],1
104160,133260110,[nan],1
104161,133260111,[nan],1
104162,133260112,[nan],1
104163,133270201,[nan],1
104164,133270202,[nan],1
104165,133270203,['Ranch 1 Story'],1
104166,133270204,['2 Story'],1
104167,133270205,['Permit Value'],1
104168,133270206,['Ranch 1 Story'],1
104169,133270207,['Ranch 1 Story'],1
104170,133270208,['Ranch 1 Story'],1
104171,133270209,['2 Story'],1
104172,133270210,['Ranch 1 Story'],1
104173,133270211,['Permit Value'],1
104174,133270212,['Ranch 1 Story'],1
104175,133270213,[nan],1
104176,133270214,['Permit Value'],1
104177,133270215,['Ranch 1 Story'],1
104178,133270216,['Ranch 1 Story'],1
104179,133270217,[nan],1
104180,133270218,[nan],1
104181,133280131,[nan],1
104182,133280132,['Ranch 1 Story'],1
104183,133280133,['Ranch 1 Story'],1
104184,133280134,['Ranch 1 Story'],1
104185,133280135,['Ranch 1 Story'],1
104186,133280136,[nan],1
104187,133280137,[nan],1
104188,133280138,[nan],1
104189,133280139,[nan],1
104190,133280140,[nan],1
104191,133280141,[nan],1
104192,133280142,['Ranch 1 Story'],1
104193,133280143,[nan],1
104194,133280144,[nan],1
104195,133280145,['Ranch 1 Story'],1
104196,133280146,[nan],1
104197,133280147,[nan],1
104198,133280148,[nan],1
104199,133280149,['Ranch 1 Story'],1
104200,133280150,['Ranch 1 Story'],1
104201,133280151,[nan],1
104202,133280152,[nan],1
104203,133280153,[nan],1
104204,133280154,[nan],1
104205,133280155,[nan],1
104206,133280156,[nan],1
104207,133280157,[nan],1
104208,133280158,['Permit Value'],1
104209,133280159,['Ranch 1 Story'],1
104210,133290001,['Townhouse Two Story'],1
104211,133290002,['Townhouse Two Story'],1
104212,133290003,['Townhouse Two Story'],1
104213,133290004,['Townhouse Two Story'],1
104214,133290005,['Townhouse Two Story'],1
104215,133290006,['Townhouse Two Story'],1
104216,133290007,['Townhouse Two Story'],1
104217,133290008,['Townhouse Two Story'],1
104218,133290009,['Townhouse Two Story'],1
104219,133290010,['Townhouse Two Story'],1
104220,133290011,['Townhouse Two Story'],1
104221,133290012,['Townhouse Two Story'],1
104222,133290013,['Townhouse Two Story'],1
104223,133290014,['Townhouse Two Story'],1
104224,133290015,['Townhouse Two Story'],1
104225,133290016,['Townhouse Two Story'],1
104226,133290017,['Townhouse Two Story'],1
104227,133290018,['Townhouse Two Story'],1
104228,133290019,['Townhouse Two Story'],1
104229,133290020,['Townhouse Two Story'],1
104230,133290021,['Townhouse Two Story'],1
104231,133290022,['Townhouse Two Story'],1
104232,133290023,['Townhouse Two Story'],1
104233,133290024,['Townhouse Two Story'],1
104234,133290025,['Townhouse Two Story'],1
104235,133290026,['Townhouse Two Story'],1
104236,133290027,['Townhouse Two Story'],1
104237,133290028,[nan],1
104238,133300001,['2 Story'],1
104239,133300002,['Permit Value'],1
104240,133300003,['Ranch 1 Story'],1
104241,133300004,['Permit Value'],1
104242,133300005,['Permit Value'],1
104243,133300006,['2 Story'],1
104244,133300007,['2 Story'],1
104245,133300008,['2 Story'],1
104246,133300009,[nan],1
104247,133300010,['Ranch 1 Story'],1
104248,133300011,['2 Story'],1
104249,133310001,['Permit Value'],1
104250,133310002,['Permit Value'],1
104251,133310003,['Permit Value'],1
104252,133320001,['Multiple - Elderly Assisted Living'],1
104253,133330161,['Ranch 1 Story'],1
104254,133330162,['Ranch 1 Story'],1
104255,133330163,['Permit Value'],1
104256,133330164,[nan],1
104257,133330165,['Permit Value'],1
104258,133330166,[nan],1
104259,133330167,[nan],1
104260,133330168,[nan],1
104261,133330169,[nan],1
104262,133330170,[nan],1
104263,133330171,[nan],1
104264,133330172,[nan],1
104265,133330173,[nan],1
104266,133330174,[nan],1
104267,133330175,[nan],1
104268,133330176,[nan],1
104269,133330177,[nan],1
104270,133330178,[nan],1
104271,133330179,['Ranch 1 Story'],1
104272,133330180,[nan],1
104273,133330181,[nan],1
104274,133330182,[nan],1
104275,133330183,[nan],1
104276,133330184,[nan],1
104277,133330185,[nan],1
104278,133330186,[nan],1
104279,133330187,['2 Story'],1
104280,133330188,[nan],1
104281,133330189,[nan],1
104282,133340001,['Ranch 1 Story'],1
104283,133350301,['Ranch 1 Story'],1
104284,133350302,['Ranch 1 Story'],1
104285,133350303,[nan],1
104286,133350304,[nan],1
104287,133350305,['Ranch 1 Story'],1
104288,133350306,[nan],1
104289,133350307,['Ranch 1 Story'],1
104290,133350308,[nan],1
104291,133350309,['2 Story'],1
104292,133350310,['Permit Value'],1
104293,133350311,[nan],1
104294,133350312,['Permit Value'],1
104295,133350313,[nan],1
104296,133350314,['Ranch 1 Story'],1
104297,133350315,['Permit Value'],1
104298,133350316,[nan],1
104299,133350317,[nan],1
104300,133350318,[nan],1
104301,133350319,[nan],1
104302,133350320,['Permit Value'],1
104303,133350321,[nan],1
104304,133350322,[nan],1
104305,133350323,['Ranch 1 Story'],1
104306,133350324,[nan],1
104307,133350325,[nan],1
104308,133360201,['Ranch 1 Story'],1
104309,133360202,[nan],1
104310,133360203,['Ranch 1 Story'],1
104311,133360204,['2 Story'],1
104312,133360205,['Ranch 1 Story'],1
104313,133360206,['Permit Value'],1
104314,133360207,['Permit Value'],1
104315,133360208,[nan],1
104316,133360209,['Ranch 1 Story'],1
104317,133360210,['Ranch 1 Story'],1
104318,133360211,['Permit Value'],1
104319,133370303,[nan],1
104320,133370304,[nan],1
104321,133370305,[nan],1
104322,133370306,[nan],1
104323,133370307,[nan],1
104324,133380001,['2 Story'],1
104325,133380002,[nan],1
104326,133390028,['Townhouse Two Story'],1
104327,133390029,['Townhouse Two Story'],1
104328,133390030,['Townhouse Two Story'],1
104329,133390031,['Townhouse Two Story'],1
104330,133390032,['Townhouse Two Story'],1
104331,133390033,['Townhouse Two Story'],1
104332,133390034,['Townhouse Two Story'],1
104333,133390035,['Townhouse Two Story'],1
104334,133390036,['Townhouse Two Story'],1
104335,133390037,['Townhouse Two Story'],1
104336,133390038,['Permit Value'],1
104337,133390039,['Townhouse Two Story'],1
104338,133390040,['Townhouse Two Story'],1
104339,133390041,['Townhouse Two Story'],1
104340,133390042,['Townhouse Two Story'],1
104341,133390043,['Townhouse Two Story'],1
104342,133390044,['Townhouse Two Story'],1
104343,133390045,['Townhouse Two Story'],1
104344,133390046,['Townhouse Two Story'],1
104345,133390047,['Townhouse Two Story'],1
104346,133390048,['Townhouse Two Story'],1
104347,133390049,['Townhouse Two Story'],1
104348,133390050,['Townhouse Two Story'],1
104349,133390051,['Townhouse Two Story'],1
104350,133390052,['Townhouse Two Story'],1
104351,133390053,['Townhouse Two Story'],1
104352,133390054,[nan],1
104353,133400015,[nan],1
104354,133400016,['Permit Value'],1
104355,133410001,['Bi Level'],1
104356,133410002,['Ranch 1 Story'],1
104357,133410003,['Ranch 1 Story'],1
104358,133410004,['Ranch 1 Story'],1
104359,133410005,['Ranch 1 Story'],1
104360,133410006,[nan],1
104361,133410007,[nan],1
104362,133420190,['Permit Value'],1
104363,133420191,['Permit Value'],1
104364,133420192,['Ranch 1 Story'],1
104365,133420193,['Permit Value'],1
104366,133420194,['Permit Value'],1
104367,133420195,['Permit Value'],1
104368,133420196,['Permit Value'],1
104369,133420197,['Ranch 1 Story'],1
104370,133420198,['Ranch 1 Story'],1
104371,133420199,['Ranch 1 Story'],1
104372,133420200,[nan],1
104373,133420201,['2 Story'],1
104374,133420202,['2 Story'],1
104375,133420203,['Ranch 1 Story'],1
104376,133420204,['Ranch 1 Story'],1
104377,133420205,['2 Story'],1
104378,133420206,['Ranch 1 Story'],1
104379,133430001,['Permit Value'],1
104380,133430002,[nan],1
104381,133430003,['2 Story'],1
104382,133430004,['Permit Value'],1
104383,133430005,['Permit Value'],1
104384,133430006,[nan],1
104385,133430007,['Ranch 1 Story'],1
104386,133430008,['Ranch 1 Story'],1
104387,133430009,['Permit Value'],1
104388,133430010,['Ranch 1 Story'],1
104389,133430011,['Permit Value'],1
104390,133430012,['Permit Value'],1
104391,133430013,[nan],1
104392,133430014,[nan],1
104393,133430015,[nan],1
104394,133430016,[nan],1
104395,133430017,[nan],1
104396,133430018,[nan],1
104397,133440001,['Permit Value'],1
104398,133450301,[nan],1
104399,133450302,[nan],1
104400,133450303,[nan],1
104401,133450304,[nan],1
104402,133450305,[nan],1
104403,133450306,[nan],1
104404,133450307,[nan],1
104405,133450308,[nan],1
104406,133450309,[nan],1
104407,133450310,['Permit Value'],1
104408,133450311,['Permit Value'],1
104409,133450312,[nan],1
104410,133450313,[nan],1
104411,133450314,[nan],1
104412,133450315,[nan],1
104413,133450316,[nan],1
104414,133450317,[nan],1
104415,133450318,[nan],1
104416,133450319,[nan],1
104417,133450320,[nan],1
104418,133450321,[nan],1
104419,133450322,[nan],1
104420,133450323,[nan],1
104421,133450324,[nan],1
104422,133450325,[nan],1
104423,133450326,[nan],1
104424,133450327,[nan],1
104425,133450328,[nan],1
104426,133450329,[nan],1
104427,133460054,['Permit Value'],1
104428,133460055,['Permit Value'],1
104429,133460056,['Permit Value'],1
104430,133460057,['Permit Value'],1
104431,133460058,['Permit Value'],1
104432,133460059,['Permit Value'],1
104433,133460060,['Permit Value'],1
104434,133460061,['Permit Value'],1
104435,133460062,['Permit Value'],1
104436,133460063,['Permit Value'],1
104437,133460064,['Permit Value'],1
104438,133460065,['Permit Value'],1
104439,133460066,['Permit Value'],1
104440,133460067,['Permit Value'],1
104441,133460068,['Permit Value'],1
104442,133460069,[nan],1
104443,133460070,[nan],1
104444,133460071,[nan],1
104445,133460072,[nan],1
104446,133460073,[nan],1
104447,133460074,[nan],1
104448,133460075,['Permit Value'],1
104449,133460076,['Permit Value'],1
104450,133460077,['Permit Value'],1
104451,133460078,['Permit Value'],1
104452,133460079,['Permit Value'],1
104453,133460080,['Permit Value'],1
104454,133460081,['Permit Value'],1
104455,133460082,['Permit Value'],1
104456,133460083,['Permit Value'],1
104457,133460084,['Permit Value'],1
104458,133460085,['Permit Value'],1
104459,133460086,['Permit Value'],1
104460,133460087,['Permit Value'],1
104461,133460088,[nan],1
104462,133470207,[nan],1
104463,133470208,[nan],1
104464,133470209,[nan],1
104465,133470210,[nan],1
104466,133470211,[nan],1
104467,133470212,[nan],1
104468,133470213,[nan],1
104469,133470214,[nan],1
104470,133470215,[nan],1
104471,133470216,[nan],1
104472,133470217,[nan],1
104473,133470218,[nan],1
104474,133470219,[nan],1
104475,133470220,[nan],1
104476,133470221,[nan],1
104477,133470222,[nan],1
104478,133480101,[nan],1
104479,133480102,[nan],1
104480,133480103,[nan],1
104481,133480104,['Permit Value'],1
104482,133480105,[nan],1
104483,133480106,[nan],1
104484,133480107,[nan],1
104485,133480108,[nan],1
104486,133480109,[nan],1
104487,133480110,[nan],1
104488,133480111,[nan],1
104489,133480112,[nan],1
104490,133480113,[nan],1
104491,133480114,[nan],1
104492,133480115,[nan],1
104493,133480116,[nan],1
104494,133480117,[nan],1
104495,133480118,['Permit Value'],1
104496,133480119,['Permit Value'],1
104497,133480120,[nan],1
104498,133480121,[nan],1
104499,133480122,[nan],1
104500,133480123,[nan],1
104501,133480124,[nan],1
104502,133480125,[nan],1
104503,133480126,[nan],1
104504,133480127,[nan],1
104505,133480128,[nan],1
104506,133480129,[nan],1
104507,133480130,[nan],1
104508,140010006,[nan],1
104509,140010031,[nan],1
104510,140010032,[nan],1
104511,140010034,[nan],1
104512,140010052,[nan],1
104513,140010058,[nan],1
104514,140010062,['Multiple - Senior Citizens'],1
104515,140010063,"['Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens', 'Multiple - Senior Citizens']",10
104516,140010065,[nan],1
104517,140010067,[nan],1
104518,140010073,"['Multipurpose Buildings', 'Shed - Equipment or Garage', 'Governmental-Community Service Buildings', 'Jails - Police Stations', 'Restroom Building/Concessions', 'Shed - Equipment or Garage', 'Restroom Building/Concessions', 'Fire Station Staffed', 'Restroom Building/Concessions']",9
104519,140010076,[nan],1
104520,140010079,['Ranch 1 Story'],1
104521,140010081,[nan],1
104522,140010082,[nan],1
104523,140010083,"['Ranch 1 Story', 'Barn']",2
104524,140010084,[nan],1
104525,140010085,['Ranch 1 Story'],1
104526,140010086,[nan],1
104527,140010087,['Ranch 1 Story'],1
104528,140010088,[nan],1
104529,140010090,[nan],1
104530,140010091,['Ranch 1 Story'],1
104531,140010092,['Bi Level'],1
104532,140010093,[nan],1
104533,140010094,[nan],1
104534,140010095,[nan],1
104535,140010096,[nan],1
104536,140010097,[nan],1
104537,140010098,[nan],1
104538,140010099,[nan],1
104539,140010101,[nan],1
104540,140010104,[nan],1
104541,140010106,[nan],1
104542,140010109,[nan],1
104543,140010111,[nan],1
104544,140010112,[nan],1
104545,140020001,[nan],1
104546,140020003,['Ranch 1 Story'],1
104547,140020011,['Multiple - Residential'],1
104548,140020012,['Church'],1
104549,140020028,[nan],1
104550,140020038,"['Ranch 1 Story', 'Shed - Equipment or Garage']",2
104551,140020040,['2 Story'],1
104552,140020043,['2 Story Split'],1
104553,140020044,['Ranch 1 Story'],1
104554,140020046,[nan],1
104555,140020048,['Ranch 1 Story'],1
104556,140020050,['Office Building'],1
104557,140020061,['Ranch 1 Story'],1
104558,140020062,['Ranch 1 Story'],1
104559,140020063,['Double Wide'],1
104560,140020064,['Split Level'],1
104561,140020067,['School - Public (exempt)'],1
104562,140020068,['2 Story'],1
104563,140020069,['Ranch 1 Story'],1
104564,140020070,['Church'],1
104565,140020071,[nan],1
104566,140020072,['Ranch 1 Story'],1
104567,140020073,['Split Level'],1
104568,140030001,[nan],1
104569,140030002,[nan],1
104570,140030003,[nan],1
104571,140030013,[nan],1
104572,140030014,['Ranch 1 Story'],1
104573,140030016,['Ranch 1 Story'],1
104574,140030017,['Ranch 1 Story'],1
104575,140030018,['Ranch 1 Story'],1
104576,140030019,['Ranch 1 Story'],1
104577,140030023,[nan],1
104578,140030024,[nan],1
104579,140030025,[nan],1
104580,140030026,[nan],1
104581,140030027,[nan],1
104582,140030028,[nan],1
104583,140030029,[nan],1
104584,140030030,[nan],1
104585,140030031,[nan],1
104586,140030032,[nan],1
104587,140030039,"['2 Story', 'Shed - Equipment or Garage']",2
104588,140030040,"['2 Story', 'Shed - Equipment or Garage']",2
104589,140030049,['Split Level'],1
104590,140030052,"['Split Level', 'Barn']",2
104591,140030053,"['Barn', '2 Story Split']",2
104592,140030063,"['Barn', 'Ranch 1 Story']",2
104593,140030068,['Ranch 1 Story'],1
104594,140030075,[nan],1
104595,140030079,"['Service Garage', 'Storage Warehouse', 'Storage Warehouse', 'Light Commercial Utility']",4
104596,140030087,[nan],1
104597,140030101,[nan],1
104598,140030103,[nan],1
104599,140030107,[nan],1
104600,140030108,[nan],1
104601,140030112,['Ranch 1 Story'],1
104602,140030113,[nan],1
104603,140030114,[nan],1
104604,140030115,[nan],1
104605,140030116,[nan],1
104606,140030117,[nan],1
104607,140040008,[nan],1
104608,140040039,['Ranch 1 Story'],1
104609,140040040,['Ranch 1 Story'],1
104610,140040041,['Split Level'],1
104611,140040046,['Restroom Building/Concessions'],1
104612,140040048,['Pavilions'],1
104613,140040050,['Office Building'],1
104614,140040056,['Ranch 1 Story'],1
104615,140040059,['Bi Level'],1
104616,140040060,['Bi Level'],1
104617,140040061,['Ranch 1 Story'],1
104618,140040063,['Ranch 1 Story'],1
104619,140040066,['Ranch 1 Story'],1
104620,140040069,['2 Story'],1
104621,140040088,['Ranch 1 Story'],1
104622,140040095,['Ranch 1 Story'],1
104623,140040097,[nan],1
104624,140040099,[nan],1
104625,140040101,[nan],1
104626,140040102,[nan],1
104627,140040103,[nan],1
104628,140040106,"['Light Commercial Utility', 'School - Public (exempt)']",2
104629,140050003,"['Ranch 1 Story', 'Barn']",2
104630,140060001,['Bi Level'],1
104631,140060002,['Bi Level'],1
104632,140060003,['Split Level'],1
104633,140060004,['Bi Level'],1
104634,140060005,['Ranch 1 Story'],1
104635,140060006,['Split Level'],1
104636,140060007,['Bi Level'],1
104637,140060008,['Bi Level'],1
104638,140060009,['Bi Level'],1
104639,140060010,['Bi Level'],1
104640,140060011,['Bi Level'],1
104641,140060012,['Bi Level'],1
104642,140060013,['Bi Level'],1
104643,140060014,['Bi Level'],1
104644,140060015,['Bi Level'],1
104645,140060016,['Bi Level'],1
104646,140060017,['Bi Level'],1
104647,140060018,['Bi Level'],1
104648,140060019,['Bi Level'],1
104649,140060020,['Bi Level'],1
104650,140060021,['Bi Level'],1
104651,140060022,['Bi Level'],1
104652,140060023,['Split Level'],1
104653,140060024,['Ranch 1 Story'],1
104654,140060027,['Bi Level'],1
104655,140060028,['Bi Level'],1
104656,140070001,['Bi Level'],1
104657,140070002,['Bi Level'],1
104658,140070003,['Bi Level'],1
104659,140070004,['Bi Level'],1
104660,140070005,['Bi Level'],1
104661,140070006,['Bi Level'],1
104662,140070007,['Bi Level'],1
104663,140070008,['Bi Level'],1
104664,140070009,['Bi Level'],1
104665,140070010,['Bi Level'],1
104666,140070011,['Ranch 1 Story'],1
104667,140070014,['Bi Level'],1
104668,140070015,['Bi Level'],1
104669,140070016,['Bi Level'],1
104670,140070017,['Bi Level'],1
104671,140070018,['Bi Level'],1
104672,140070019,['Bi Level'],1
104673,140070020,['Bi Level'],1
104674,140070021,['Bi Level'],1
104675,140070022,['Bi Level'],1
104676,140070023,['Bi Level'],1
104677,140070024,['Bi Level'],1
104678,140070025,['Bi Level'],1
104679,140070026,['Bi Level'],1
104680,140080001,['Bi Level'],1
104681,140080002,['Bi Level'],1
104682,140080003,['Bi Level'],1
104683,140080004,['Bi Level'],1
104684,140080005,['Bi Level'],1
104685,140080006,['Bi Level'],1
104686,140080007,['Bi Level'],1
104687,140080008,['Bi Level'],1
104688,140080009,['Bi Level'],1
104689,140080010,['Bi Level'],1
104690,140080011,['Bi Level'],1
104691,140080012,['Bi Level'],1
104692,140080013,['Bi Level'],1
104693,140080014,['Bi Level'],1
104694,140080015,['Bi Level'],1
104695,140080016,['Bi Level'],1
104696,140080017,['Bi Level'],1
104697,140080018,['Bi Level'],1
104698,140080019,['Ranch 1 Story'],1
104699,140080020,['Bi Level'],1
104700,140080021,['Bi Level'],1
104701,140080022,['Bi Level'],1
104702,140080023,['Bi Level'],1
104703,140080024,['Bi Level'],1
104704,140080025,['Bi Level'],1
104705,140080026,['Bi Level'],1
104706,140080027,['Bi Level'],1
104707,140080028,['Split Level'],1
104708,140080029,['Bi Level'],1
104709,140080030,['Bi Level'],1
104710,140080031,['Bi Level'],1
104711,140080032,['Bi Level'],1
104712,140080033,['Bi Level'],1
104713,140080034,['Bi Level'],1
104714,140080035,['Bi Level'],1
104715,140080036,['Bi Level'],1
104716,140080037,['Bi Level'],1
104717,140080039,['Bi Level'],1
104718,140080040,['Split Level'],1
104719,140080041,['Bi Level'],1
104720,140080042,['Bi Level'],1
104721,140080043,['Bi Level'],1
104722,140080044,['Bi Level'],1
104723,140080045,['Bi Level'],1
104724,140080046,['Bi Level'],1
104725,140080047,['Bi Level'],1
104726,140080048,['Bi Level'],1
104727,140080049,['Bi Level'],1
104728,140080050,['Bi Level'],1
104729,140080051,['Bi Level'],1
104730,140080052,['Split Level'],1
104731,140080053,['Split Level'],1
104732,140080054,['Bi Level'],1
104733,140080055,['Split Level'],1
104734,140080056,['Ranch 1 Story'],1
104735,140080057,['Ranch 1 Story'],1
104736,140080058,['Bi Level'],1
104737,140080059,['Bi Level'],1
104738,140080060,['Split Level'],1
104739,140080061,['Bi Level'],1
104740,140080062,['Bi Level'],1
