ACCOUNTNO,des_all,count,class,notes
130110066,['Ranch 1 Story'],1,,
130110067,['Ranch 1 Story'],1,,
130110071,['Storage Warehouse'],1,,
130110072,['Church'],1,,
130110075,['Bi Level'],1,,
130110077,['Ranch 1 Story'],1,,
130110078,['Ranch 1 Story'],1,,
130110080,['Ranch 1 Story'],1,,
130110082,[nan],1,,
130110083,[nan],1,,
130110084,[nan],1,,
130110085,[nan],1,,
130110089,[nan],1,,
130110095,['Ranch 1 Story'],1,,
130110099,['2 Story Split'],1,,
130110102,['Ranch 1 Story'],1,,
130110103,[nan],1,,
130110105,['Ranch 1 Story'],1,,
130110106,['Ranch 1 Story'],1,,
130110107,[nan],1,,
130110108,['Ranch 1 Story'],1,,
130110109,['Ranch 1 Story'],1,,
130110110,['Ranch 1 Story'],1,,
130110113,['Ranch 1 Story'],1,,
130110121,['Split Level'],1,,
130110124,['Ranch 1 Story'],1,,
130110125,['Split Level'],1,,
130110126,['Ranch 1 Story'],1,,
130110132,['Pavilions'],1,,
130110134,['Ranch 1 Story'],1,,
130110139,['2 Story Split'],1,,
130110140,['Ranch 1 Story'],1,,
130110141,['Ranch 1 Story'],1,,
130110142,['Ranch 1 Story'],1,,
130110143,['Barn'],1,,
130110144,['Ranch 1 Story'],1,,
130110146,['Ranch 1 Story'],1,,
130110152,['1.5 Story Fin'],1,,
130110153,['2 Story Split'],1,,
130110158,['Ranch 1 Story'],1,,
130110159,[nan],1,,
130110161,[nan],1,,
130110162,[nan],1,,
130110163,[nan],1,,
130110164,[nan],1,,
130110165,[nan],1,,
130110166,[nan],1,,
130110167,[nan],1,,
130110168,[nan],1,,
130110169,['Ranch 1 Story'],1,,
130120001,[nan],1,,
130120002,[nan],1,,
130120003,['Ranch 1 Story'],1,,
130120006,[nan],1,,
130120008,[nan],1,,
130120010,['Ranch 1 Story'],1,,
130120011,[nan],1,,
130120013,[nan],1,,
130120014,[nan],1,,
130120015,[nan],1,,
130120016,[nan],1,,
130120017,[nan],1,,
130120019,[nan],1,,
130120020,[nan],1,,
130120022,[nan],1,,
130120025,['Ranch 1 Story'],1,,
130120026,['Ranch 1 Story'],1,,
130120030,['Light Commercial Utility'],1,,
130120031,['Bi Level'],1,,
130120032,['Ranch 1 Story'],1,,
130120034,['Permit Value'],1,,
130120037,[nan],1,,
130120038,[nan],1,,
130120039,['Bi Level'],1,,
130120041,['Office Building'],1,,
130120044,[nan],1,,
130120046,[nan],1,,
130120047,['Ranch 1 Story'],1,,
130120051,['Split Level'],1,,
130120052,['Split Level'],1,,
130120057,['Mini-Mart Convenience Stores'],1,,
130120058,['Ranch 1 Story'],1,,
130120061,['Ranch 1 Story'],1,,
130120062,[nan],1,,
130120066,['2 Story'],1,,
130120067,['Ranch 1 Story'],1,,
130120069,[nan],1,,
130120072,[nan],1,,
130120074,[nan],1,,
130120075,['Bi Level'],1,,
130120076,[nan],1,,
130130001,['Split Level'],1,,
130130002,['Ranch 1 Story'],1,,
130130003,['Ranch 1 Story'],1,,
130130004,['Ranch 1 Story'],1,,
130130010,['Bi Level'],1,,
130130011,['Ranch 1 Story'],1,,
130130014,['Duplex One Story'],1,,
130130015,['Ranch 1 Story'],1,,
130130016,['Duplex One Story'],1,,
130130017,['2 Story'],1,,
130130019,['Ranch 1 Story'],1,,
130130020,['Bi Level'],1,,
130130022,['Ranch 1 Story'],1,,
130130024,[nan],1,,
130140001,['Ranch 1 Story'],1,,
130140002,['Ranch 1 Story'],1,,
130140003,['Split Level'],1,,
130140005,['Bi Level'],1,,
130140006,['Bi Level'],1,,
130140007,['Ranch 1 Story'],1,,
130140008,['Split Level'],1,,
130140009,['Ranch 1 Story'],1,,
130140010,['Bi Level'],1,,
130140011,['Ranch 1 Story'],1,,
130140012,['Ranch 1 Story'],1,,
130140013,['Split Level'],1,,
130140015,[nan],1,,
130140016,['Ranch 1 Story'],1,,
130140019,['Ranch 1 Story'],1,,
130140020,['Ranch 1 Story'],1,,
130140021,['Ranch 1 Story'],1,,
130140022,['Ranch 1 Story'],1,,
130150015,['Bi Level'],1,,
130150016,['Split Level'],1,,
130150017,['Split Level'],1,,
130150018,['Split Level'],1,,
130150019,['Bi Level'],1,,
130150020,['Bi Level'],1,,
130150021,['Split Level'],1,,
130150022,['Bi Level'],1,,
130150023,['Bi Level'],1,,
130150024,['Bi Level'],1,,
130150025,['Ranch 1 Story'],1,,
130150026,['Split Level'],1,,
130150027,['Bi Level'],1,,
130150028,['Bi Level'],1,,
130150029,['Split Level'],1,,
130150030,['Bi Level'],1,,
130150031,['Split Level'],1,,
130150032,['Ranch 1 Story'],1,,
130150034,['Ranch 1 Story'],1,,
130150035,['Ranch 1 Story'],1,,
130160001,['Bi Level'],1,,
130160002,['Bi Level'],1,,
130160003,['Bi Level'],1,,
130160004,['Bi Level'],1,,
130160005,['Bi Level'],1,,
130170001,['Bi Level'],1,,
130170002,['Ranch 1 Story'],1,,
130170003,['Split Level'],1,,
130170004,['Ranch 1 Story'],1,,
130170005,['Ranch 1 Story'],1,,
130170006,['Ranch 1 Story'],1,,
130170007,['Ranch 1 Story'],1,,
130170008,['2 Story'],1,,
130170009,['Ranch 1 Story'],1,,
130170010,['Ranch 1 Story'],1,,
130170011,['2 Story'],1,,
130170012,[nan],1,,
130170013,[nan],1,,
130170016,['Ranch 1 Story'],1,,
130170017,['Bi Level'],1,,
130170018,['2 Story Split'],1,,
130170019,['Ranch 1 Story'],1,,
130170020,['Ranch 1 Story'],1,,
130170021,['Ranch 1 Story'],1,,
130170022,['Ranch 1 Story'],1,,
130170023,['Ranch 1 Story'],1,,
130170024,['Ranch 1 Story'],1,,
130170025,['Ranch 1 Story'],1,,
130170026,['Ranch 1 Story'],1,,
130170027,['Ranch 1 Story'],1,,
130170028,['Ranch 1 Story'],1,,
130170029,['Split Level'],1,,
130170030,['Ranch 1 Story'],1,,
130170031,['Bi Level'],1,,
130170032,['Ranch 1 Story'],1,,
130170033,['Bi Level'],1,,
130170034,['Ranch 1 Story'],1,,
130170036,['Ranch 1 Story'],1,,
130180001,[nan],1,,
130180003,[nan],1,,
130180018,[nan],1,,
130180021,[nan],1,,
130180049,['Barn'],1,,
130180053,[nan],1,,
130180075,['Shed - Equipment or Garage'],1,,
130180076,[nan],1,,
130180081,[nan],1,,
130180084,[nan],1,,
130180086,['Ranch 1 Story'],1,,
130180087,[nan],1,,
130180088,[nan],1,,
130180090,[nan],1,,
130190001,[nan],1,,
130190002,[nan],1,,
130190004,[nan],1,,
130200002,[nan],1,,
130200006,['Bi Level'],1,,
130200010,['Ranch 1 Story'],1,,
130200012,['Ranch 1 Story'],1,,
130200013,[nan],1,,
130200017,['2 Story'],1,,
130200021,[nan],1,,
130200024,['Ranch 1 Story'],1,,
130200025,['2 Story'],1,,
130200026,['Shed - Equipment or Garage'],1,,
130200030,['Ranch 1 Story'],1,,
130200031,['Misc Add-On'],1,,
130200034,['Ranch 1 Story'],1,,
130200037,['Ranch 1 Story'],1,,
130200040,[nan],1,,
130200042,['Ranch 1 Story COMM'],1,,
130200047,[nan],1,,
130200051,['Ranch 1 Story'],1,,
130200052,[nan],1,,
130200053,[nan],1,,
130200054,['Misc Add-On'],1,,
130200057,['Ranch 1 Story'],1,,
130200058,['Ranch 1 Story'],1,,
130200059,['Ranch 1 Story'],1,,
130210001,['Ranch 1 Story'],1,,
130210002,['Ranch 1 Story'],1,,
130210004,[nan],1,,
130210005,['Ranch 1 Story'],1,,
130210008,['Ranch 1 Story'],1,,
130210011,['Split Level'],1,,
130210012,['Ranch 1 Story'],1,,
130210016,['Ranch 1 Story'],1,,
130210017,['Bi Level'],1,,
130210018,['2 Story'],1,,
130210019,['2 Story'],1,,
130210022,['Ranch 1 Story'],1,,
130210024,[nan],1,,
130210025,['Barn'],1,,
130210026,[nan],1,,
130210027,['Service Garage'],1,,
130210029,[nan],1,,
130210031,['Ranch 1 Story'],1,,
130210033,['Ranch 1 Story'],1,,
130210035,['Ranch 1 Story'],1,,
130210038,['Ranch 1 Story'],1,,
130210039,['Ranch 1 Story'],1,,
130210041,['Ranch 1 Story'],1,,
130210048,['Bi Level'],1,,
130210049,['Bi Level'],1,,
130210051,['Ranch 1 Story'],1,,
130210054,[nan],1,,
130210055,['Ranch 1 Story'],1,,
130210056,['Ranch 1 Story'],1,,
130210057,['Ranch 1 Story'],1,,
130210058,['Ranch 1 Story'],1,,
130210062,['Ranch 1 Story'],1,,
130210064,[nan],1,,
130210066,[nan],1,,
130210071,['2 Story Split'],1,,
130210078,[nan],1,,
130210080,['2 Story Split'],1,,
130210082,['2 Story'],1,,
130210087,[nan],1,,
130210088,[nan],1,,
130210089,[nan],1,,
130210092,['Bi Level'],1,,
130210093,['Ranch 1 Story'],1,,
130210094,['Ranch 1 Story'],1,,
130210095,['2 Story'],1,,
130210096,['Ranch 1 Story'],1,,
130210097,['Ranch 1 Story'],1,,
130210107,[nan],1,,
130210114,[nan],1,,
130210116,[nan],1,,
130210118,[nan],1,,
130210119,[nan],1,,
130210120,[nan],1,,
130210122,['Ranch 1 Story'],1,,
130210127,[nan],1,,
130210129,[nan],1,,
130210130,[nan],1,,
130210131,['Ranch 1 Story'],1,,
130210132,['Bi Level'],1,,
130210134,['Ranch 1 Story'],1,,
130210135,['Retail Store'],1,,
130210136,[nan],1,,
130210140,['Ranch 1 Story'],1,,
130210141,['Ranch 1 Story'],1,,
130210143,['Ranch 1 Story'],1,,
130210144,['Ranch 1 Story'],1,,
130210146,['Bi Level'],1,,
130210147,[nan],1,,
130210148,[nan],1,,
130210149,[nan],1,,
130220001,[nan],1,,
130220002,[nan],1,,
130220003,[nan],1,,
130220004,[nan],1,,
130220005,[nan],1,,
130220007,['Ranch 1 Story'],1,,
130220008,[nan],1,,
130220009,[nan],1,,
130220010,[nan],1,,
130220011,[nan],1,,
130220012,[nan],1,,
130220015,[nan],1,,
130220016,[nan],1,,
130220019,[nan],1,,
130220020,[nan],1,,
130220021,[nan],1,,
130230008,['2 Story'],1,,
130230011,['Bi Level'],1,,
130230014,[nan],1,,
130230015,['Ranch 1 Story'],1,,
130230016,['Ranch 1 Story'],1,,
130230018,['Ranch 1 Story'],1,,
130230019,['Ranch 1 Story'],1,,
130230026,[nan],1,,
130230027,[nan],1,,
130230029,['2 Story'],1,,
130230033,['Split Level'],1,,
130230050,['2 Story'],1,,
130230055,['Split Level'],1,,
130230057,['Ranch 1 Story'],1,,
130230061,['Ranch 1 Story'],1,,
130230069,['Ranch 1 Story'],1,,
130230077,['2 Story'],1,,
130230091,['2 Story'],1,,
130230095,['Ranch 1 Story'],1,,
130230099,[nan],1,,
130230102,['2 Story'],1,,
130230104,['Ranch 1 Story'],1,,
130230105,['Ranch 1 Story'],1,,
130230112,[nan],1,,
130230114,['Ranch 1 Story'],1,,
130230116,['Ranch 1 Story'],1,,
130230119,[nan],1,,
130230121,[nan],1,,
130230134,[nan],1,,
130230136,['Ranch 1 Story'],1,,
130230139,['Ranch 1 Story'],1,,
130230140,['Ranch 1 Story'],1,,
130230143,['2 Story'],1,,
130230147,[nan],1,,
130230148,['Bi Level'],1,,
130230150,['2 Story'],1,,
130230152,['Ranch 1 Story'],1,,
130230153,['Ranch 1 Story'],1,,
130230156,[nan],1,,
130230157,[nan],1,,
130230158,[nan],1,,
130230159,[nan],1,,
130230161,['Bi Level'],1,,
130230164,['Duplex One Story'],1,,
130230165,['Ranch 1 Story'],1,,
130230166,[nan],1,,
130230167,['2 Story'],1,,
130230172,[nan],1,,
130230173,['Bi Level'],1,,
130230174,[nan],1,,
130230175,['Ranch 1 Story'],1,,
130230179,['Shed - Equipment or Garage'],1,,
130230180,['Ranch 1 Story'],1,,
130230182,[nan],1,,
130230184,[nan],1,,
130230185,[nan],1,,
130230186,['Ranch 1 Story'],1,,
130230187,['Ranch 1 Story'],1,,
130230188,[nan],1,,
130230190,['Ranch 1 Story'],1,,
130230192,[nan],1,,
130230197,['Split Level'],1,,
130230198,['Ranch 1 Story'],1,,
130230201,[nan],1,,
130230202,['Ranch 1 Story'],1,,
130230205,[nan],1,,
130230209,['Ranch 1 Story'],1,,
130230210,['Ranch 1 Story'],1,,
130230211,['Ranch 1 Story'],1,,
130230212,['Barn'],1,,
130230213,['Ranch 1 Story'],1,,
130230214,[nan],1,,
130230215,[nan],1,,
130230216,[nan],1,,
130230217,['Ranch 1 Story'],1,,
130230218,['2 Story'],1,,
130240002,[nan],1,,
130240003,[nan],1,,
130240004,[nan],1,,
130240005,[nan],1,,
130250001,[nan],1,,
130250002,[nan],1,,
130250003,[nan],1,,
130250004,[nan],1,,
130260001,[nan],1,,
130260002,[nan],1,,
130260003,[nan],1,,
130260006,[nan],1,,
130260007,['Light Commercial Utility'],1,,
130260011,[nan],1,,
130260012,[nan],1,,
130260014,[nan],1,,
130260015,['Ranch 1 Story'],1,,
130270002,['Ranch 1 Story'],1,,
130270006,[nan],1,,
130270007,[nan],1,,
130270009,[nan],1,,
130270017,[nan],1,,
130270018,[nan],1,,
130270019,[nan],1,,
130280001,[nan],1,,
130280002,[nan],1,,
130280003,[nan],1,,
130290001,['Ranch 1 Story'],1,,
130290002,['Ranch 1 Story'],1,,
130290004,['2 Story'],1,,
130290010,[nan],1,,
130290012,[nan],1,,
130290013,['Ranch 1 Story'],1,,
130290014,['Ranch 1 Story'],1,,
130290015,['Split Level'],1,,
130290017,['Ranch 1 Story'],1,,
130290019,[nan],1,,
130290024,[nan],1,,
130290025,[nan],1,,
130290027,[nan],1,,
130290028,['Duplex One Story'],1,,
130290029,['Duplex One Story'],1,,
130290030,['Bi Level'],1,,
130290031,['Bi Level'],1,,
130290032,[nan],1,,
130290035,['School - Gymnasium'],1,,
130290036,['School - Public (exempt)'],1,,
130290042,['Ranch 1 Story'],1,,
130290052,['Ranch 1 Story'],1,,
130290053,[nan],1,,
130290055,['Detached Garage'],1,,
130290056,['Ranch 1 Story'],1,,
130300001,['Ranch 1 Story'],1,,
130300003,[nan],1,,
130300007,['Ranch 1 Story'],1,,
130300016,[nan],1,,
130300017,[nan],1,,
130300022,[nan],1,,
130300023,[nan],1,,
130300025,['Ranch 1 Story'],1,,
130300026,['Ranch 1 Story'],1,,
130300027,['Ranch 1 Story'],1,,
130300034,['Ranch 1 Story'],1,,
130300035,['Ranch 1 Story'],1,,
130300037,['Bi Level'],1,,
130300038,['Ranch 1 Story'],1,,
130300039,['Ranch 1 Story'],1,,
130300040,['Bi Level'],1,,
130300041,['2 Story Split'],1,,
130300042,['2 Story Split'],1,,
130300043,['Ranch 1 Story'],1,,
130300044,['Ranch 1 Story'],1,,
130300045,['Bi Level'],1,,
130300046,[nan],1,,
130300047,['2 Story Split'],1,,
130300049,[nan],1,,
130300081,[nan],1,,
130300087,['2 Story'],1,,
130300088,[nan],1,,
130300089,[nan],1,,
130300091,['Barn'],1,,
130300092,[nan],1,,
130300100,[nan],1,,
130300101,['Shed - Equipment or Garage'],1,,
130300108,['Ranch 1 Story'],1,,
130300110,['Ranch 1 Story'],1,,
130300111,['Ranch 1 Story'],1,,
130300112,['Bi Level'],1,,
130310002,[nan],1,,
130310003,[nan],1,,
130310004,[nan],1,,
130310005,[nan],1,,
130310006,[nan],1,,
130310007,[nan],1,,
130310008,[nan],1,,
130310010,[nan],1,,
130310011,[nan],1,,
130310012,[nan],1,,
130310013,[nan],1,,
130320003,[nan],1,,
130320018,[nan],1,,
130320019,[nan],1,,
130320020,[nan],1,,
130320021,[nan],1,,
130320022,[nan],1,,
130320023,[nan],1,,
130320024,[nan],1,,
130320025,[nan],1,,
130320026,[nan],1,,
130320027,[nan],1,,
130320028,[nan],1,,
130320029,[nan],1,,
130320030,[nan],1,,
130320031,[nan],1,,
130320032,[nan],1,,
130320033,[nan],1,,
130320034,[nan],1,,
130320035,[nan],1,,
130320036,[nan],1,,
130330001,['Ranch 1 Story'],1,,
130330002,['Split Level'],1,,
130330004,['Ranch 1 Story'],1,,
130330006,['2 Story'],1,,
130330007,['Ranch 1 Story'],1,,
130330034,['2 Story'],1,,
130330053,['Shed - Equipment or Garage'],1,,
130330057,['Ranch 1 Story'],1,,
130330066,[nan],1,,
130330067,['Ranch 1 Story'],1,,
130330070,[nan],1,,
130330071,[nan],1,,
130330072,[nan],1,,
130330074,[nan],1,,
130330075,[nan],1,,
130330076,[nan],1,,
130330077,[nan],1,,
130330078,[nan],1,,
130330079,[nan],1,,
130330080,[nan],1,,
130330082,['Ranch 1 Story'],1,,
130330085,[nan],1,,
130330088,[nan],1,,
130330093,[nan],1,,
130330094,[nan],1,,
130330096,[nan],1,,
130330097,[nan],1,,
130330098,[nan],1,,
130340004,[nan],1,,
130340005,[nan],1,,
130340018,['2 Story'],1,,
130340021,['Ranch 1 Story'],1,,
130340022,['2 Story'],1,,
130340023,[nan],1,,
130340024,['Ranch 1 Story'],1,,
130340030,[nan],1,,
130340033,[nan],1,,
130340034,[nan],1,,
130340036,[nan],1,,
130340038,[nan],1,,
130340039,[nan],1,,
130340041,[nan],1,,
130340047,[nan],1,,
130340049,[nan],1,,
130340050,[nan],1,,
130340054,[nan],1,,
130340055,[nan],1,,
130340057,[nan],1,,
130340059,[nan],1,,
130340061,[nan],1,,
130340062,[nan],1,,
130340063,[nan],1,,
130340064,['Ranch 1 Story'],1,,
130340065,[nan],1,,
130340066,[nan],1,,
130340068,[nan],1,,
130340069,[nan],1,,
130340070,[nan],1,,
130350006,[nan],1,,
130350018,[nan],1,,
130350020,[nan],1,,
130360005,['Ranch 1 Story'],1,,
130360015,['Ranch 1 Story'],1,,
130360017,[nan],1,,
130360020,['Ranch 1 Story'],1,,
130360034,[nan],1,,
130360053,[nan],1,,
130360058,[nan],1,,
130360063,[nan],1,,
130360065,[nan],1,,
130360069,['Ranch 1 Story'],1,,
130360075,[nan],1,,
130360079,[nan],1,,
130360094,['2 Story'],1,,
130360095,[nan],1,,
130360096,[nan],1,,
130360097,[nan],1,,
130360100,['Ranch 1 Story'],1,,
130360101,[nan],1,,
130360102,['Ranch 1 Story'],1,,
130360103,['Ranch 1 Story'],1,,
130360104,['Ranch 1 Story'],1,,
130370001,['Bi Level'],1,,
130370002,['Split Level'],1,,
130370003,['Bi Level'],1,,
130370004,['Split Level'],1,,
130370005,['Ranch 1 Story'],1,,
130370006,['Ranch 1 Story'],1,,
130370007,['Ranch 1 Story'],1,,
130370008,['Ranch 1 Story'],1,,
130370009,['Ranch 1 Story'],1,,
130370010,['Ranch 1 Story'],1,,
130370011,['2 Story'],1,,
130370012,['2 Story Split'],1,,
130370013,['Ranch 1 Story'],1,,
130370014,['Ranch 1 Story'],1,,
130370015,['Ranch 1 Story'],1,,
130370019,['Ranch 1 Story'],1,,
130370020,['Ranch 1 Story'],1,,
130370021,['Split Level'],1,,
130370022,['Ranch 1 Story'],1,,
130370023,['2 Story Split'],1,,
130370024,['Ranch 1 Story'],1,,
130370025,['Ranch 1 Story'],1,,
130370026,['Ranch 1 Story'],1,,
130370027,['Ranch 1 Story'],1,,
130370028,['Ranch 1 Story'],1,,
130370029,['Ranch 1 Story'],1,,
130370030,['Ranch 1 Story'],1,,
130370031,['Ranch 1 Story'],1,,
130370032,['Ranch 1 Story'],1,,
130370033,['Ranch 1 Story'],1,,
130370034,['Bi Level'],1,,
130370035,['Ranch 1 Story'],1,,
130370036,['Ranch 1 Story'],1,,
130370037,['Ranch 1 Story'],1,,
130370038,['Ranch 1 Story'],1,,
130370039,['Ranch 1 Story'],1,,
130370040,['Ranch 1 Story'],1,,
130370041,['Ranch 1 Story'],1,,
130370042,['Ranch 1 Story'],1,,
130370043,['Ranch 1 Story'],1,,
130370044,['Ranch 1 Story'],1,,
130370045,['Split Level'],1,,
130370046,['Bi Level'],1,,
130370047,['Bi Level'],1,,
130380001,['2 Story'],1,,
130380002,['Ranch 1 Story'],1,,
130380003,['2 Story Split'],1,,
130380004,['2 Story'],1,,
130380005,['Bi Level'],1,,
130380006,['Ranch 1 Story'],1,,
130380007,['Ranch 1 Story'],1,,
130380008,['Ranch 1 Story'],1,,
130380009,['Ranch 1 Story'],1,,
130380010,['Ranch 1 Story'],1,,
130380011,['Ranch 1 Story'],1,,
130380012,['Ranch 1 Story'],1,,
130380013,['Ranch 1 Story'],1,,
130380014,['Ranch 1 Story'],1,,
130380015,['Ranch 1 Story'],1,,
130380016,['2 Story Split'],1,,
130380018,['Ranch 1 Story'],1,,
130380019,['2 Story Split'],1,,
130380020,['Split Level'],1,,
130380021,['Ranch 1 Story'],1,,
130380022,['Split Level'],1,,
130380023,['Ranch 1 Story'],1,,
130380024,['Split Level'],1,,
130380025,['Split Level'],1,,
130380026,['Ranch 1 Story'],1,,
130380027,['Split Level'],1,,
130380028,['Split Level'],1,,
130380029,['Ranch 1 Story'],1,,
130380030,['Ranch 1 Story'],1,,
130380031,['Ranch 1 Story'],1,,
130380032,['Ranch 1 Story'],1,,
130380033,['Ranch 1 Story'],1,,
130380034,['Ranch 1 Story'],1,,
130380035,['Ranch 1 Story'],1,,
130380036,['Ranch 1 Story'],1,,
130380037,['Ranch 1 Story'],1,,
130380038,['Ranch 1 Story'],1,,
130380039,['Ranch 1 Story'],1,,
130380040,['Split Level'],1,,
130380041,['Split Level'],1,,
130380043,['Ranch 1 Story'],1,,
130380044,['Ranch 1 Story'],1,,
130380045,['Ranch 1 Story'],1,,
130380046,['Ranch 1 Story'],1,,
130380047,['Ranch 1 Story'],1,,
130380048,['Ranch 1 Story'],1,,
130380049,['Ranch 1 Story'],1,,
130380050,['2 Story'],1,,
130380051,['Ranch 1 Story'],1,,
130380052,['Ranch 1 Story'],1,,
130380053,['2 Story'],1,,
130380054,['Ranch 1 Story'],1,,
130380055,['Ranch 1 Story'],1,,
130380056,['Ranch 1 Story'],1,,
130380057,['Ranch 1 Story'],1,,
130380059,['Ranch 1 Story'],1,,
130380060,['Ranch 1 Story'],1,,
130380061,['Ranch 1 Story'],1,,
130380062,['Ranch 1 Story'],1,,
130380063,['Ranch 1 Story'],1,,
130380064,['Split Level'],1,,
130380065,['2 Story'],1,,
130380066,['Ranch 1 Story'],1,,
130380067,['Ranch 1 Story'],1,,
130380068,['Ranch 1 Story'],1,,
130380069,['Ranch 1 Story'],1,,
130380070,['Ranch 1 Story'],1,,
130380071,['Ranch 1 Story'],1,,
130380072,['Ranch 1 Story'],1,,
130380073,['Ranch 1 Story'],1,,
130380074,[nan],1,,
130380075,['Ranch 1 Story'],1,,
130380076,[nan],1,,
130380077,['Ranch 1 Story'],1,,
130380078,[nan],1,,
130390004,[nan],1,,
130390008,[nan],1,,
130390010,[nan],1,,
130390012,[nan],1,,
130390014,['Ranch 1 Story'],1,,
130390015,[nan],1,,
130390018,[nan],1,,
130390021,[nan],1,,
130390023,[nan],1,,
130390024,[nan],1,,
130390025,[nan],1,,
130390033,[nan],1,,
130390038,['Ranch 1 Story'],1,,
130390041,['Service Garage'],1,,
130390042,[nan],1,,
130390043,[nan],1,,
130390044,[nan],1,,
130390045,[nan],1,,
130390046,[nan],1,,
130390048,[nan],1,,
130390049,[nan],1,,
130390050,['Office Building'],1,,
130390051,[nan],1,,
130390052,[nan],1,,
130390053,[nan],1,,
130390055,[nan],1,,
130390059,[nan],1,,
130390060,[nan],1,,
130390061,[nan],1,,
130390062,[nan],1,,
130390063,[nan],1,,
130390064,[nan],1,,
130390065,[nan],1,,
130390066,[nan],1,,
130390071,[nan],1,,
130390072,[nan],1,,
130390073,['Ranch 1 Story'],1,,
130390075,[nan],1,,
130390076,[nan],1,,
130390078,[nan],1,,
130390079,[nan],1,,
130390080,[nan],1,,
130400003,[nan],1,,
130400004,[nan],1,,
130400007,[nan],1,,
130400008,[nan],1,,
130400010,[nan],1,,
130410002,[nan],1,,
130410004,[nan],1,,
130410007,['Split Level'],1,,
130410008,[nan],1,,
130410010,[nan],1,,
130410014,[nan],1,,
130410023,[nan],1,,
130410026,['Ranch 1 Story'],1,,
130410028,[nan],1,,
130410035,[nan],1,,
130410036,[nan],1,,
130410037,[nan],1,,
130410038,[nan],1,,
130410039,[nan],1,,
130410040,[nan],1,,
130410041,[nan],1,,
130410042,[nan],1,,
130410043,[nan],1,,
130410044,[nan],1,,
130410045,[nan],1,,
130410048,['Split Level'],1,,
130410051,[nan],1,,
130410056,[nan],1,,
130410062,[nan],1,,
130410067,[nan],1,,
130410068,[nan],1,,
130410071,[nan],1,,
130410074,[nan],1,,
130410075,[nan],1,,
130410077,['2 Story'],1,,
130410078,['Ranch 1 Story'],1,,
130410080,[nan],1,,
130410083,[nan],1,,
130410091,[nan],1,,
130410092,[nan],1,,
130410093,['2 Story'],1,,
130410094,[nan],1,,
130410096,[nan],1,,
130410098,[nan],1,,
130410100,[nan],1,,
130410102,[nan],1,,
130410104,[nan],1,,
130410106,[nan],1,,
130410107,['Ranch 1 Story'],1,,
130410110,[nan],1,,
130410111,[nan],1,,
130410112,[nan],1,,
130410114,[nan],1,,
130410115,[nan],1,,
